companyName,description,jobName,location,require,salary,timePost
Pigeon Singapore Pte Ltd,"Chi tiết công việc Marketing Intern tại Pigeon Singapore Pte Ltd Job brief We are looking for an enthusiastic marketing intern to join our product marketing department and provide creative ideas to help achieve our goals. As a marketing intern, you will collaborate with our product marketing team, as well as across the organisation, in the various stages of product development and marketing campaigns. You will also have administrative duties in developing and implementing marketing strategies. This internship will help you gain real world marketing experience and provide you with exposure of how product management and marketing is done for regional markets. Job scope Assist in product development activities including new and product renewal projects Support product launch initiatives and marketing campaign execution Assist in preparation and creation of marketing communication and promotional collaterals (incl. for e-commerce, social media, direct mail, website, and in-store) Conduct competitive and comparative analysis for assigned product categories in key markets Perform consumer survey and consumer behaviour analysis Liaise with designers on packaging artwork development Participate in marketing brainstorming sessions Support the product marketing team in daily administrative tasks and ad-hoc projects Requirements and skills Strong desire to learn along with professional drive A team player who takes ownership of their work and contributes to team’s goals Strong written and verbal communication and interpersonal skills Excellent knowledge of MS Office Passion for the marketing industry and its best practices Excellent organizational skills with strong attention to detail Current enrolment in a degree or diploma in business, marketing, or related program",Marketing Intern,Singapore,"Chi tiết công việc Marketing Intern tại Pigeon Singapore Pte Ltd Job brief We are looking for an enthusiastic marketing intern to join our product marketing department and provide creative ideas to help achieve our goals. As a marketing intern, you will collaborate with our product marketing team, as well as across the organisation, in the various stages of product development and marketing campaigns. You will also have administrative duties in developing and implementing marketing strategies. This internship will help you gain real world marketing experience and provide you with exposure of how product management and marketing is done for regional markets. Job scope Assist in product development activities including new and product renewal projects Support product launch initiatives and marketing campaign execution Assist in preparation and creation of marketing communication and promotional collaterals (incl. for e-commerce, social media, direct mail, website, and in-store) Conduct competitive and comparative analysis for assigned product categories in key markets Perform consumer survey and consumer behaviour analysis Liaise with designers on packaging artwork development Participate in marketing brainstorming sessions Support the product marketing team in daily administrative tasks and ad-hoc projects Requirements and skills Strong desire to learn along with professional drive A team player who takes ownership of their work and contributes to team’s goals Strong written and verbal communication and interpersonal skills Excellent knowledge of MS Office Passion for the marketing industry and its best practices Excellent organizational skills with strong attention to detail Current enrolment in a degree or diploma in business, marketing, or related program","SGD600-SGD1,2N",15-11-2023
eduCLaaS,"Chi tiết công việc IT Trainer tại eduCLaaS Position Title: Learning Facilitator – System Management / IT Trainer Job Mission Your role is to facilitate, deliver & manage blended learning journey to deliver superior learning experience and successful skills outcome Lead Effective Learning Delivery: Utilize proven experience in learning and development with a focus on delivery management to lead the design and execution of impactful learning programs. Ensure Seamless Course Delivery: Collaborate closely with Product Managers and Sales Managers to ensure seamless course delivery, providing learners with a high-quality educational experience. Drive Continuous Improvement: Review learner and faculty feedback to enhance the learning experience continually and evaluate content and resources for relevance and effectiveness. Promote Agile Methodology and Scrum Practices: Lead and mentor the scrum team in applying Agile methodology and scrum practices, fostering a culture of agility and continuous improvement in delivery execution. On the job training Product Knowledge Learning Design Delivery Process Job Function & Skills Proven experience in learning and development with a focus on delivery management Conduct orientation and live sessions for learners in Singapore and overseas. Review feedback from learners and faculty to continually improve the learning experience. Evaluate content and learning resources for relevance and effectiveness. Collaborate closely with Product Managers and Sales Managers for seamless course delivery. Provide guidance and training to all faculty members for effective instruction. Ensure compliance with learning delivery requirements set by SSG, WSG, and CPE. Actively participate in A&E Board meetings to contribute to program enhancements. Lead and mentor the scrum team in applying Agile methodology and scrum practices. Foster strong partnerships with Product Owner(s) to develop User Stories and manage backlogs. Team Structure You will be working alongside with a unique and diverse community of professionals who are passionate about sharing their expertise and contributing to our vision Requirements Bachelor/Master’s Degree in related field (preferably in IT) Proven experience in learning and development, with a focus on delivery management. Related training experience. Subject Matter expert or a practitioner in IT Systems Management and Project Management Preferably 1-2 years experience as a Scrum Master with strong preference for candidates who have undergone certification for the role in the Scrum Team (CSM1, PSM1) or organizational (CSM2, PSM2) level. Microsoft Azure Solution Architect or AWS Solution Architect preferred Added Advantage : Certified EC-Council Instructor (CEH) CCSI Cisco Certified Instructor ACTA/ACLP certified Certifications in Agile",IT Trainer,Singapore,"Chi tiết công việc IT Trainer tại eduCLaaS Position Title: Learning Facilitator – System Management / IT Trainer Job Mission Your role is to facilitate, deliver & manage blended learning journey to deliver superior learning experience and successful skills outcome Lead Effective Learning Delivery: Utilize proven experience in learning and development with a focus on delivery management to lead the design and execution of impactful learning programs. Ensure Seamless Course Delivery: Collaborate closely with Product Managers and Sales Managers to ensure seamless course delivery, providing learners with a high-quality educational experience. Drive Continuous Improvement: Review learner and faculty feedback to enhance the learning experience continually and evaluate content and resources for relevance and effectiveness. Promote Agile Methodology and Scrum Practices: Lead and mentor the scrum team in applying Agile methodology and scrum practices, fostering a culture of agility and continuous improvement in delivery execution. On the job training Product Knowledge Learning Design Delivery Process Job Function & Skills Proven experience in learning and development with a focus on delivery management Conduct orientation and live sessions for learners in Singapore and overseas. Review feedback from learners and faculty to continually improve the learning experience. Evaluate content and learning resources for relevance and effectiveness. Collaborate closely with Product Managers and Sales Managers for seamless course delivery. Provide guidance and training to all faculty members for effective instruction. Ensure compliance with learning delivery requirements set by SSG, WSG, and CPE. Actively participate in A&E Board meetings to contribute to program enhancements. Lead and mentor the scrum team in applying Agile methodology and scrum practices. Foster strong partnerships with Product Owner(s) to develop User Stories and manage backlogs. Team Structure You will be working alongside with a unique and diverse community of professionals who are passionate about sharing their expertise and contributing to our vision Requirements Bachelor/Master’s Degree in related field (preferably in IT) Proven experience in learning and development, with a focus on delivery management. Related training experience. Subject Matter expert or a practitioner in IT Systems Management and Project Management Preferably 1-2 years experience as a Scrum Master with strong preference for candidates who have undergone certification for the role in the Scrum Team (CSM1, PSM1) or organizational (CSM2, PSM2) level. Microsoft Azure Solution Architect or AWS Solution Architect preferred Added Advantage : Certified EC-Council Instructor (CEH) CCSI Cisco Certified Instructor ACTA/ACLP certified Certifications in Agile","SGD3,5N-SGD6N",01-12-2023
Agora Co-learning Spaces Pte Ltd,"Chi tiết công việc Data Analyst Intern tại Agora Co-learning Spaces Pte Ltd About Agora Colearning Agora Colearning is a tech-enabled startup focused on improving after-school education for students, parents and educators. By bringing together best-in-class education providers with in-person education and a digital platform, Agora Colearning helps students learn and develop diverse skill sets whilst nurturing their mental and physical well-being. Role This role will focus on data analytics. The role will be to help ensure we are collecting the right data and present it in actionable insights for the business. We are using the following technologies to collect data. Direct experience is not required in each one, but a willingness to dig deep and understand how the platforms work and figure out how to combine them together, is required. Google Adwords, Analytics, TagManager, Search DataStudio Facebook, Instagram HubSpot Platform database Segment, MixPanel AWS QuickSite You will be responsible for: Setting up analytics platforms for tracking & reporting Liaising with development team for integration points with the website Working with marketing to understand the sales funnel and customer journeys Writing SQL or creating datasets for analyses Creating dashboards & reports of key performance data",Data Analyst Intern,Singapore,"Chi tiết công việc Data Analyst Intern tại Agora Co-learning Spaces Pte Ltd About Agora Colearning Agora Colearning is a tech-enabled startup focused on improving after-school education for students, parents and educators. By bringing together best-in-class education providers with in-person education and a digital platform, Agora Colearning helps students learn and develop diverse skill sets whilst nurturing their mental and physical well-being. Role This role will focus on data analytics. The role will be to help ensure we are collecting the right data and present it in actionable insights for the business. We are using the following technologies to collect data. Direct experience is not required in each one, but a willingness to dig deep and understand how the platforms work and figure out how to combine them together, is required. Google Adwords, Analytics, TagManager, Search DataStudio Facebook, Instagram HubSpot Platform database Segment, MixPanel AWS QuickSite You will be responsible for: Setting up analytics platforms for tracking & reporting Liaising with development team for integration points with the website Working with marketing to understand the sales funnel and customer journeys Writing SQL or creating datasets for analyses Creating dashboards & reports of key performance data","SGD800-SGD1,2N",28-11-2023
ITLab Pte Ltd,"Chi tiết công việc Front End Web Engineer tại ITLab Pte Ltd Roles and responsibilites : Participate in demand analysis, prototype design, process system document and technical regulation document writing for Web application. Work with team of engineers to maintain and support the product based on existing set protocols and standard operating procedures in alignment with ISO13485 standards. Designing and developing backend, APIs, front end and designing UI for the Web application. Creating servers and databases for required functionality. Requirements : More than 3 years experience in software product development. Familiar with front-end development frameworks such as React and Vue, master its principles, and independently develop common components and applications Know a backend language (such as NodeJS/Java, etc.), background development experience is preferred Strong communication and technical writing skills In-depth understanding of front-end and back-end separation modes and practical project experience, ReactNative experience, and NodeJS development experience are preferred Good English and Mandrian document writing skills and able to understand English and Chinese. Working hours : 5.5 work week Monday - Friday : 9am - 6pm Sat : 9am - 12pm",Front End Web Engineer,"Newton, Singapore","Chi tiết công việc Front End Web Engineer tại ITLab Pte Ltd Roles and responsibilites : Participate in demand analysis, prototype design, process system document and technical regulation document writing for Web application. Work with team of engineers to maintain and support the product based on existing set protocols and standard operating procedures in alignment with ISO13485 standards. Designing and developing backend, APIs, front end and designing UI for the Web application. Creating servers and databases for required functionality. Requirements : More than 3 years experience in software product development. Familiar with front-end development frameworks such as React and Vue, master its principles, and independently develop common components and applications Know a backend language (such as NodeJS/Java, etc.), background development experience is preferred Strong communication and technical writing skills In-depth understanding of front-end and back-end separation modes and practical project experience, ReactNative experience, and NodeJS development experience are preferred Good English and Mandrian document writing skills and able to understand English and Chinese. Working hours : 5.5 work week Monday - Friday : 9am - 6pm Sat : 9am - 12pm","SGD3N-SGD6,5N",23-11-2023
RYSE Marketing Group,"Chi tiết công việc Events Marketing Professionals (Training Provided) tại RYSE Marketing Group The ideal candidate is a creative problem solver at heart who thrives in a team environment. You will help manage and oversee relationships with new and existing partners through high-touch networking, lead generation, and market research. Responsibilities * Own the entire process: identify customer's needs and develop win solutions * Assess the competitive landscape and track key market trends and developments * Provide excellent customer service and smooth communications * Maintain the database using your organizational skills to streamline processes and clean up the data Qualifications * Excellent verbal communication skills * Highly organized with excellent attention to detail",Events Marketing Professionals (Training Provided),Singapore,"Chi tiết công việc Events Marketing Professionals (Training Provided) tại RYSE Marketing Group The ideal candidate is a creative problem solver at heart who thrives in a team environment. You will help manage and oversee relationships with new and existing partners through high-touch networking, lead generation, and market research. Responsibilities * Own the entire process: identify customer's needs and develop win solutions * Assess the competitive landscape and track key market trends and developments * Provide excellent customer service and smooth communications * Maintain the database using your organizational skills to streamline processes and clean up the data Qualifications * Excellent verbal communication skills * Highly organized with excellent attention to detail",SGD3N-SGD5N,29-11-2023
RYSE Marketing Group,"Chi tiết công việc Entry Level Marketing Associate (Entry Level) tại RYSE Marketing Group The ideal candidate is a creative problem solver at heart who thrives in a team environment. You will help manage and oversee relationships with new and existing partners through high-touch networking, lead generation, and market research. Responsibilities Own the entire process: identify customer's needs and develop win solutions Assess the competitive landscape and track key market trends and developments Provide excellent customer service and smooth communications Maintain the database using your organizational skills to streamline processes and clean up the data Qualifications Excellent verbal communication skills Highly organized with excellent attention to detail",Entry Level Marketing Associate (Entry Level),Singapore,"Chi tiết công việc Entry Level Marketing Associate (Entry Level) tại RYSE Marketing Group The ideal candidate is a creative problem solver at heart who thrives in a team environment. You will help manage and oversee relationships with new and existing partners through high-touch networking, lead generation, and market research. Responsibilities Own the entire process: identify customer's needs and develop win solutions Assess the competitive landscape and track key market trends and developments Provide excellent customer service and smooth communications Maintain the database using your organizational skills to streamline processes and clean up the data Qualifications Excellent verbal communication skills Highly organized with excellent attention to detail",SGD3N-SGD5N,18-11-2023
RYSE Marketing Group,"Chi tiết công việc Sales & Marketing Associate (FRESH GRAD/ORD WELCOME) tại RYSE Marketing Group “Self-belief and hard work will always earn you success” About Us Leading sales and marketing company in Singapore. We provide our clients with best service and are always looking to expand our family. Jobscope * Generating new and maintaining exisiting clients * Assist in clients’ needs with simple presentations * Making appointments with business owners Perks * Career Opportunities * Fun and Supportive Environment * Personalized Mentorship * Exchange / Travel Opportunities * Social and Soft Skills Development Job Requirements * Education Level: Higher Secondary / 'O' Level / Diploma / 'A' Level / Uni degree * Basic knowledge in Microsoft Office Moving forward will be smooth-sailing with good team work, student mentality and interpersonal skills! If you’re ready to embark with us, join us now!",Sales & Marketing Associate (FRESH GRAD/ORD WELCOME),Singapore,"Chi tiết công việc Sales & Marketing Associate (FRESH GRAD/ORD WELCOME) tại RYSE Marketing Group “Self-belief and hard work will always earn you success” About Us Leading sales and marketing company in Singapore. We provide our clients with best service and are always looking to expand our family. Jobscope * Generating new and maintaining exisiting clients * Assist in clients’ needs with simple presentations * Making appointments with business owners Perks * Career Opportunities * Fun and Supportive Environment * Personalized Mentorship * Exchange / Travel Opportunities * Social and Soft Skills Development Job Requirements * Education Level: Higher Secondary / 'O' Level / Diploma / 'A' Level / Uni degree * Basic knowledge in Microsoft Office Moving forward will be smooth-sailing with good team work, student mentality and interpersonal skills! If you’re ready to embark with us, join us now!",SGD3N-SGD5N,02-12-2023
Advisor Alliance Group,"Chi tiết công việc Financial Advisory Internship tại Advisor Alliance Group Join Our Financial Services Internship Program! Are you eager to kickstart your career in the world of finance? Are you looking for an opportunity to gain practical experience and learn from industry experts? Look no further! Our Financial Services Internship Program offers a unique and immersive experience that will set you on the path to success in the financial sector. About Us: At AAG, we are a leading player in the financial services industry, known for our innovative solutions, client-centric approach, and commitment to excellence. What You'll Gain: 1. Hands-on Experience: Get real-world exposure to various aspects of financial services, including. 2. Mentorship: Work closely with experienced professionals who are dedicated to guiding and supporting your growth. 3. Networking: Build valuable connections within the industry through interactions with colleagues and team members. 4. Skill Development: Enhance your financial analysis, research, communication, and problem-solving skills.",Financial Advisory Internship,Singapore,"Chi tiết công việc Financial Advisory Internship tại Advisor Alliance Group Join Our Financial Services Internship Program! Are you eager to kickstart your career in the world of finance? Are you looking for an opportunity to gain practical experience and learn from industry experts? Look no further! Our Financial Services Internship Program offers a unique and immersive experience that will set you on the path to success in the financial sector. About Us: At AAG, we are a leading player in the financial services industry, known for our innovative solutions, client-centric approach, and commitment to excellence. What You'll Gain: 1. Hands-on Experience: Get real-world exposure to various aspects of financial services, including. 2. Mentorship: Work closely with experienced professionals who are dedicated to guiding and supporting your growth. 3. Networking: Build valuable connections within the industry through interactions with colleagues and team members. 4. Skill Development: Enhance your financial analysis, research, communication, and problem-solving skills.",SGD1N-SGD4N,14-11-2023
Invictus Marketing,"Chi tiết công việc Marketing Executive tại Invictus Marketing Unleash Your Potential: Join Our Growing Team and Ignite Your Career! Are you eager to discover your true potential and ignite your career in a supportive and dynamic environment? Look no further! Our company is expanding, and we're seeking enthusiastic individuals like you to be a part of our success story. Here's what awaits you: Endless Growth Opportunities: We believe in nurturing talent and fostering a culture of continuous growth. With us, you'll have access to abundant opportunities to develop both professionally and personally. Mentorship that Matters: We understand the value of guidance on your journey to success. That's why we provide personalized mentorship, where seasoned experts will invest in your development and help you thrive. Climb the Career Ladder: Your dedication and hard work will be recognized and rewarded. We offer clear career progression paths, ensuring that your efforts are acknowledged as you rise through the ranks. Fuel Your Passion in a Fun-Filled Environment: We take pride in our positive and vibrant workplace culture. Expect a fun-filled atmosphere where you can collaborate, innovate, and celebrate your achievements with an incredible team. Grow as a Person and a Professional: At our core, we believe in the holistic growth of our team members. Embrace personal development programs and workshops designed to enhance your skills and unleash your full potential. Your Roles and Responsibilities: As a valuable member of our family, you'll take on meaningful responsibilities that empower you to make a real impact: Lead with Vision: Step into leadership shoes and guide your team to success, fostering a collaborative and motivated work environment. Craft Memorable Campaigns: Dive into the exciting world of marketing and manage campaigns that leave a lasting impression on our audience. Connect with Clients: Through face-to-face interactions, you'll build strong relationships with our clients, understanding their needs and delivering top-notch solutions. What We're Looking For: Experience is a plus, but what truly matters is your drive, attitude, and willingness to learn. If you embody these qualities, we'd love to hear from you: Passionate Team Player: Collaboration and team spirit are essential to our success. Together, we achieve greatness! Embrace Learning: A thirst for knowledge and a proactive learning mindset will set you apart on your journey. Open to All Backgrounds: Whether you're a fresh graduate, a seasoned professional, or someone looking for a career change, you are welcome here. Don't let this extraordinary opportunity pass you by! Reach out to us at [Contact Information] to start your transformational career journey today! Join our growing team and let's uncover your potential together!",Marketing Executive,Singapore,"Chi tiết công việc Marketing Executive tại Invictus Marketing Unleash Your Potential: Join Our Growing Team and Ignite Your Career! Are you eager to discover your true potential and ignite your career in a supportive and dynamic environment? Look no further! Our company is expanding, and we're seeking enthusiastic individuals like you to be a part of our success story. Here's what awaits you: Endless Growth Opportunities: We believe in nurturing talent and fostering a culture of continuous growth. With us, you'll have access to abundant opportunities to develop both professionally and personally. Mentorship that Matters: We understand the value of guidance on your journey to success. That's why we provide personalized mentorship, where seasoned experts will invest in your development and help you thrive. Climb the Career Ladder: Your dedication and hard work will be recognized and rewarded. We offer clear career progression paths, ensuring that your efforts are acknowledged as you rise through the ranks. Fuel Your Passion in a Fun-Filled Environment: We take pride in our positive and vibrant workplace culture. Expect a fun-filled atmosphere where you can collaborate, innovate, and celebrate your achievements with an incredible team. Grow as a Person and a Professional: At our core, we believe in the holistic growth of our team members. Embrace personal development programs and workshops designed to enhance your skills and unleash your full potential. Your Roles and Responsibilities: As a valuable member of our family, you'll take on meaningful responsibilities that empower you to make a real impact: Lead with Vision: Step into leadership shoes and guide your team to success, fostering a collaborative and motivated work environment. Craft Memorable Campaigns: Dive into the exciting world of marketing and manage campaigns that leave a lasting impression on our audience. Connect with Clients: Through face-to-face interactions, you'll build strong relationships with our clients, understanding their needs and delivering top-notch solutions. What We're Looking For: Experience is a plus, but what truly matters is your drive, attitude, and willingness to learn. If you embody these qualities, we'd love to hear from you: Passionate Team Player: Collaboration and team spirit are essential to our success. Together, we achieve greatness! Embrace Learning: A thirst for knowledge and a proactive learning mindset will set you apart on your journey. Open to All Backgrounds: Whether you're a fresh graduate, a seasoned professional, or someone looking for a career change, you are welcome here. Don't let this extraordinary opportunity pass you by! Reach out to us at [Contact Information] to start your transformational career journey today! Join our growing team and let's uncover your potential together!",SGD3N-SGD6N,11-10-2023
Innovation Organization,"Chi tiết công việc Sales and Marketing Representative tại Innovation Organization Here at Innovation Organisation, we are looking to expand the team and on the lookout for motivated and ambitious individuals which can be YOU! We value people who are hungry for results! Get a chance to travel with the team 🌏✈️ Someone who loves: 🗣️Interacting with people 🤝 Building strong relationships 🌟Strives for personal and team development Your responsibilities: 😎 Managing sales and operations through on-site assistance 😎 Achieve sales target and improve the sales of clients' company 😎 Lead a sales and marketing team and facilitating team’s growth 😎 Get involved in client’s marketing through business development No worries if you do not have experience, we got you covered😉! We welcome you with open arms to join our fun and outgoing team of Sales and Marketing Representatives. Only shortlisted candidates will be notified.",Sales and Marketing Representative,Singapore,"Chi tiết công việc Sales and Marketing Representative tại Innovation Organization Here at Innovation Organisation, we are looking to expand the team and on the lookout for motivated and ambitious individuals which can be YOU! We value people who are hungry for results! Get a chance to travel with the team 🌏✈️ Someone who loves: 🗣️Interacting with people 🤝 Building strong relationships 🌟Strives for personal and team development Your responsibilities: 😎 Managing sales and operations through on-site assistance 😎 Achieve sales target and improve the sales of clients' company 😎 Lead a sales and marketing team and facilitating team’s growth 😎 Get involved in client’s marketing through business development No worries if you do not have experience, we got you covered😉! We welcome you with open arms to join our fun and outgoing team of Sales and Marketing Representatives. Only shortlisted candidates will be notified.",Competitive,06-12-2023
RYSE Marketing Group,"Chi tiết công việc Growth Sales Marketing tại RYSE Marketing Group We love what we do and we’re obsessed with our members! Our team makes magic happen every day, creating frictionless experiences. You’ll love working because: * Our passionate, capable team will always be our #1 benefit * We’ll invest in your career Have access to a number of professional development opportunities * We’re creating an environment where everyone can thrive Through initiatives, giving people the emotional and physical space to bring their best selves to work. What is Sales Representative? * Exceptional customer-service-focused communication skills and the ability to engage * Maintain the highest level of product knowledge and expertise * Maintain the integrity of the space and uphold our visual standards Who You Are * Positive and energetic attitude * Self-motivated achiever interested in taking on responsibilities * Ability to work in a fast-paced, high-volume atmosphere",Growth Sales Marketing,Singapore,"Chi tiết công việc Growth Sales Marketing tại RYSE Marketing Group We love what we do and we’re obsessed with our members! Our team makes magic happen every day, creating frictionless experiences. You’ll love working because: * Our passionate, capable team will always be our #1 benefit * We’ll invest in your career Have access to a number of professional development opportunities * We’re creating an environment where everyone can thrive Through initiatives, giving people the emotional and physical space to bring their best selves to work. What is Sales Representative? * Exceptional customer-service-focused communication skills and the ability to engage * Maintain the highest level of product knowledge and expertise * Maintain the integrity of the space and uphold our visual standards Who You Are * Positive and energetic attitude * Self-motivated achiever interested in taking on responsibilities * Ability to work in a fast-paced, high-volume atmosphere",SGD3N-SGD5N,30-11-2023
Zwoo Mobile Pte Ltd,"Chi tiết công việc AI-Focused Full Stack Web Developer tại Zwoo Mobile Pte Ltd About us Are you ready to revolutionize the way people travel? At GoWhere.AI, we're on a mission to transform the travel industry with the power of artificial intelligence. Imagine creating personalized travel experiences that exceed expectations, making every journey unforgettable. If you're passionate about AI, travel, and innovation, join us on our exciting journey. Together, we'll redefine the future of travel and make it smarter, more efficient, and more enjoyable for everyone. Join GoWhere.AI and let's explore new horizons together! Job Description: We are seeking a skilled and innovative Full Stack Developer with a focus on AI Integration to join our team. In this role, you will mainly focus in developing, enhancing, and maintaining our web applications, with a special emphasis on integrating AI technologies to revolutionize the travel experience. You will be actively involved in both front-end and back-end development. This role offers the opportunity to work on cutting-edge projects at the intersection of web development and AI, in a dynamic and fast-paced environment. Key Responsibilities: ●Design and develop robust front-end interfaces using modern web technologies. ●Implement and maintain efficient, reusable, and reliable back-end code. ●Integrate advanced AI-driven features into web applications. ●Handle occasional server configuration, ensuring optimal performance and security. ●Contribute innovative ideas to enhance the effectiveness of our web applications and AI integrations. Required Skills and Qualifications: a.Proficiency in fundamental front-end languages such as HTML, CSS, and JavaScript. b.Familiarity with JavaScript frameworks such as React, Vue and Sveltekit. c.Familiarity with database technology such as MySQL and MongoDB. d.Excellent verbal communication skills. e.Good problem-solving skills. Good-to-have Skills: a.Server Configuration: Experience with setting up, configuring, and maintaining servers for optimal performance and security. These includes technologies like NGINX, PM2, Docker, ssh etc. b.TypeScript: Experience with TypeScript is a plus. We use Typescript in our projects to enhance code quality and maintainability in JavaScript environments. c.ChatGPT Integration: Experience with integrating AI models like ChatGPT into web applications, including understanding of APIs, natural language processing, and AI-driven user interaction features",AI-Focused Full Stack Web Developer,Singapore,"Chi tiết công việc AI-Focused Full Stack Web Developer tại Zwoo Mobile Pte Ltd About us Are you ready to revolutionize the way people travel? At GoWhere.AI, we're on a mission to transform the travel industry with the power of artificial intelligence. Imagine creating personalized travel experiences that exceed expectations, making every journey unforgettable. If you're passionate about AI, travel, and innovation, join us on our exciting journey. Together, we'll redefine the future of travel and make it smarter, more efficient, and more enjoyable for everyone. Join GoWhere.AI and let's explore new horizons together! Job Description: We are seeking a skilled and innovative Full Stack Developer with a focus on AI Integration to join our team. In this role, you will mainly focus in developing, enhancing, and maintaining our web applications, with a special emphasis on integrating AI technologies to revolutionize the travel experience. You will be actively involved in both front-end and back-end development. This role offers the opportunity to work on cutting-edge projects at the intersection of web development and AI, in a dynamic and fast-paced environment. Key Responsibilities: ●Design and develop robust front-end interfaces using modern web technologies. ●Implement and maintain efficient, reusable, and reliable back-end code. ●Integrate advanced AI-driven features into web applications. ●Handle occasional server configuration, ensuring optimal performance and security. ●Contribute innovative ideas to enhance the effectiveness of our web applications and AI integrations. Required Skills and Qualifications: a.Proficiency in fundamental front-end languages such as HTML, CSS, and JavaScript. b.Familiarity with JavaScript frameworks such as React, Vue and Sveltekit. c.Familiarity with database technology such as MySQL and MongoDB. d.Excellent verbal communication skills. e.Good problem-solving skills. Good-to-have Skills: a.Server Configuration: Experience with setting up, configuring, and maintaining servers for optimal performance and security. These includes technologies like NGINX, PM2, Docker, ssh etc. b.TypeScript: Experience with TypeScript is a plus. We use Typescript in our projects to enhance code quality and maintainability in JavaScript environments. c.ChatGPT Integration: Experience with integrating AI models like ChatGPT into web applications, including understanding of APIs, natural language processing, and AI-driven user interaction features","SGD3,5N-SGD5N",08-12-2023
Bedrock Consultancy,"Chi tiết công việc Financial Consultant tại Bedrock Consultancy Not being appreciated at your job? Overworked and underpaid? Or just starting out but seeking to have a headstart? If you are highly motivated, love to help others, hardworking and approachable, you are the one we are looking for! Yes we are looking for potential Financial Consultants, but not to be just any run-off-the-mill financial consultant! We will provide the training and system to be point man for all of your clients’ finances; from insurance to property, to business and even their legacy. What We Offer Dedicated training and certification awarded (IBF Banking Level 1, CMFAS M9, CMFAS M9A, etc) Great opportunities for Career Advancement & Development Different lead generation opportunities provided Annual overseas trips (conventions, planning conference, etc.) Flexible working hours - Work-life Harmony Training for Personal Growth One-to-one Mentorship and Personalized Guidance for success Job Requirements Full certificate in GCE 'A' Level, International Baccalaureate Diploma qualification, Diploma awarded by a polytechnic in Singapore or equivalent. 21 years old and above (Based on MAS requirement) - we welcome candidates who are turning 21 soon. Good knowledge of banking, wealth management & insurance products is an added advantage Highly motivated, determined with strong integrity No work experience required Singapore Citizen or PR Think you’ve got what it takes? Maximise your potential and join our Family today! Interested Candidates are invited to apply online via APPLY NOW button. Shortlisted candidates will be contacted!",Financial Consultant,Singapore,"Chi tiết công việc Financial Consultant tại Bedrock Consultancy Not being appreciated at your job? Overworked and underpaid? Or just starting out but seeking to have a headstart? If you are highly motivated, love to help others, hardworking and approachable, you are the one we are looking for! Yes we are looking for potential Financial Consultants, but not to be just any run-off-the-mill financial consultant! We will provide the training and system to be point man for all of your clients’ finances; from insurance to property, to business and even their legacy. What We Offer Dedicated training and certification awarded (IBF Banking Level 1, CMFAS M9, CMFAS M9A, etc) Great opportunities for Career Advancement & Development Different lead generation opportunities provided Annual overseas trips (conventions, planning conference, etc.) Flexible working hours - Work-life Harmony Training for Personal Growth One-to-one Mentorship and Personalized Guidance for success Job Requirements Full certificate in GCE 'A' Level, International Baccalaureate Diploma qualification, Diploma awarded by a polytechnic in Singapore or equivalent. 21 years old and above (Based on MAS requirement) - we welcome candidates who are turning 21 soon. Good knowledge of banking, wealth management & insurance products is an added advantage Highly motivated, determined with strong integrity No work experience required Singapore Citizen or PR Think you’ve got what it takes? Maximise your potential and join our Family today! Interested Candidates are invited to apply online via APPLY NOW button. Shortlisted candidates will be contacted!",SGD3N-SGD5N,11-12-2023
Metropolitan YMCA Singapore,"Chi tiết công việc Community Services Intern tại Metropolitan YMCA Singapore This position is responsible for planning and executing community development programmes and initiatives. You will work closely with stakeholders such as corporate partners, social service agencies, and volunteers. By being part of this team, you will be growing in self-awareness, self-management, and gain great understanding of the social service landscape. You will also impact the community by both crafting the outreach programme framework to meet real needs, and being on the ground to build deep relationships with beneficiaries. 1) Be mentored by staff to support in the planning, execution, and evaluation of community engagement programmes pertaining to current trends and needs of the disadvantaged groups. 2) Assist in programme designing, facilitation of volunteer trainings, and liaison with partners for funding, regulatory, and outreach work 3) Support in admin work and data management 4) Shadow staff in local and/or overseas (global connections with YMCAs) meetings, workshops or seminars as required 5) Undertakes any other responsibilities as may be assigned from time to time",Community Services Intern,Singapore,"Chi tiết công việc Community Services Intern tại Metropolitan YMCA Singapore This position is responsible for planning and executing community development programmes and initiatives. You will work closely with stakeholders such as corporate partners, social service agencies, and volunteers. By being part of this team, you will be growing in self-awareness, self-management, and gain great understanding of the social service landscape. You will also impact the community by both crafting the outreach programme framework to meet real needs, and being on the ground to build deep relationships with beneficiaries. 1) Be mentored by staff to support in the planning, execution, and evaluation of community engagement programmes pertaining to current trends and needs of the disadvantaged groups. 2) Assist in programme designing, facilitation of volunteer trainings, and liaison with partners for funding, regulatory, and outreach work 3) Support in admin work and data management 4) Shadow staff in local and/or overseas (global connections with YMCAs) meetings, workshops or seminars as required 5) Undertakes any other responsibilities as may be assigned from time to time",Competitive,27-11-2023
